id,label,mentions
E_NOISE_6ff07a5e9cf2440a,stealing a clock,1
E_NOISE_6fde4a4e431925b0,ae rating filters,1
E_NOISE_6fb9b914777050b1,sabarmati river,1
E_NOISE_6fba5d0d5f2fbb01,gibbon,1
E_NOISE_6fba67c1997e7492,Thyroid,1
E_NOISE_6fba7dc9a94b0e3e,serious irregularities,1
E_NOISE_6fbd5f381f87d943,square feet per Indian,1
E_NOISE_6fbde2bd612bfc72,very clean,1
E_NOISE_6fbe228f8ad3d224,epilepsy cases,1
E_NOISE_6fbe934982700bb7,Oesophagostomum columbianum,1
E_NOISE_6fd2a275acc07929,praved constitution,1
E_NOISE_6fc30a3c7cee4f2f,Third Class Hospital Assistant Luchmee Pershad,1
E_NOISE_6fc419c0548e6f21,the Jaswant Hospital for women at Jodhpur,1
E_NOISE_6fc55d8ff4256dca,Out of the Punjab,1
E_NOISE_6fc5b7043a4df4d8,germs of disease,1
E_NOISE_6fc72ebedcd10a1a,range office,1
E_NOISE_6fc9bc5d341af4e7,other persons desiring to leave the infected quarter of the city,1
E_NOISE_6fcb9ad3bc26ebc0,"Nakamura, Oyama and Wagatsuma",1
E_NOISE_6fccdc9f4073e902,Beejapoor,1
E_NOISE_6fbf35fd75df9209,abdominal complications,1
E_NOISE_701f7583a0d34517,Divisional Development Board,1
E_NOISE_701f837cd11fddd1,Shevagunga,1
E_NOISE_70205988003ac31c,Navsari division of Baroda State,1
E_NOISE_702125139d127181,feather mite,1
E_NOISE_70222b2ba821c548,the canals of the district,1
E_NOISE_70224704c7f93bb1,the dried flowering tops of cultivated female hemp plants,1
E_NOISE_7022f644fb820628,water by drying,1
E_NOISE_6ff3657d09ff139e,filth applied to the vesicle by the mothers,1
E_NOISE_70273642e46e81b8,unable to rise from the ground,1
E_NOISE_702e06d08186bc09,excessive primary neuralgic irritation,1
E_NOISE_70306e1a8c46d3a8,slight trace,1
E_NOISE_70316ece466376a2,women coolies,1
E_NOISE_7032e9d6c4b4179c,well to pump,1
E_NOISE_70337475e78a2c97,Provincial or District Board Agency,1
E_NOISE_70359a5d7962c99c,after his temperature did not rise above normal,1
E_NOISE_70359f3c53cca0df,lambarda r,1
E_NOISE_7022f6bd5e92eccb,staphyl,1
E_NOISE_6ff419e2ae6f75ac,children were protected,1
E_NOISE_6ff663d292c34352,silent shows,1
E_NOISE_6ff94e5e8b921c9b,female brothel-keeper or female servant employed by brothelkeepers,1
E_NOISE_6ffdb66f1f704237,Malta expedition,1
E_NOISE_6ffdf6423d0cb4b0,Circle officers,1
E_NOISE_700263ce2b75860a,diphtheritic lesions,1
E_NOISE_7002777bb0ee6f69,intra - venous,1
E_NOISE_7004a8aeb4179831,hand-bills and leaflets,1
E_NOISE_701e8bf62ead2661,All such parties joining the head-quarters,1
E_NOISE_700aec7cc3b9bde7,passholder,1
E_NOISE_700c4c714b858f12,wet and hot-damp seasons,1
E_NOISE_700e1ac9bfc6703f,thinly walled cavity,1
E_NOISE_701065cbab80a1ce,Factors increasing or diminishing the number and continuance of relapses,1
E_NOISE_701247b22a7e354e,4th november,1
E_NOISE_70131e244afaf8c0,25th october,1
E_NOISE_7015bd7999dc52e8,abscess in the heel,1
E_NOISE_701c3ee7a8bff841,vesicle pulp,1
E_NOISE_700a35553f8fcd89,passage through the infiltration gallery,1
E_NOISE_71aeeba3adb0bad2,Prepared Chalk,1
E_NOISE_71b937f863a48893,Plague Staff,1
E_NOISE_71bfa76a570e2568,measures taken to prevent,1
E_NOISE_71c07bfde310fb47,Mr. Hemraj Singh,1
E_NOISE_71c21add2634a08c,Moderately good,1
E_NOISE_71c58a0dac2a8db0,the importance of prevention and control of contagious disease by isolation and disinfection of the shed,1
E_NOISE_71c8316c40782a2e,British domicile,1
E_NOISE_70f547accb1bd455,Dr . U. M. Gupta,1
E_NOISE_71c98c38b6cca212,AgCl precipitate,1
E_NOISE_71cd0b58ce541cc0,chronic inflammation,1
E_NOISE_71ce87fe3a1fa978,Punjabis,1
E_NOISE_71cebe860391cd75,hypertrophied leaf tissue,1
E_NOISE_71cf5ab38b03c3aa,salary of the officiating overseer,1
E_NOISE_71d0b21f6edc0513,another part was separated and then air-dried,1
E_NOISE_71d0b58de8d98aaa,Government Entomologist,1
E_NOISE_71d19147de501cc2,buffalo heifer,1
E_NOISE_71c8f6d75141030e,5-7 per cent,1
E_NOISE_717cb353ab12684f,gangs of fresh labourers,1
E_NOISE_718039d0ccbbed58,sample from the collecting chamber,1
E_NOISE_718d541808d4cfe0,Dementia Praecox,1
E_NOISE_718e69e8d0865663,selected candidates,1
E_NOISE_718ff8fb127fe9ca,honorary rank,1
E_NOISE_71922269a54a6bfa,arseneous acid,1
E_NOISE_7192f35dd0a1320d,battery of royal artillery,1
E_NOISE_719b67427c580e0a,steel screw,1
E_NOISE_71ae641a05ab042e,blood taken from the Jugular Vein,1
E_NOISE_719f3710e18169c5,febis recondaria,1
E_NOISE_71a4082f06f042fc,acid polysaccharides and nucleoproteins,1
E_NOISE_71a61b2331b8ecf2,Bengal and Bihar and Orissa,1
E_NOISE_71a6d50e313d72cb,neostibosan,1
E_NOISE_71a762c33a07a08e,pistol grip,1
E_NOISE_71a90363b0b7374e,formation of minute petechial marks,1
E_NOISE_71a9e4ec6b645e60,Hindu prejudices,1
E_NOISE_71aae5354f689a3d,poultry house,1
E_NOISE_719dd9a17dc68f42,remaining from and admissions during,1
E_NOISE_71ed6eda54428d14,Mysore Circle,1
E_NOISE_71f2b79269699655,professional management,1
E_NOISE_71f442c7bc3bc62d,simple rod,1
E_NOISE_71f484c2bdfaeb34,amusement halls,1
E_NOISE_71f523340493a209,any of the strains used or their relapses,1
E_NOISE_71f690ff675d38c9,streets are very narrow,1
E_NOISE_71f70298bc06acee,which is kept in good sanitary condition,1
E_NOISE_71d34348fd340955,filterbeds (Southern Settling Tank,1
E_NOISE_71fc793bb1482fa2,Government Contractor,1
E_NOISE_71fcf6e7cb10d3b5,the genus proteus,1
E_NOISE_71fffc82acc0c065,similar residue got from the per cent. solution,1
E_NOISE_720024db883c0bee,"digestibility coefficients for dry matter, fat and fibre are higher in",1
E_NOISE_7201a3722e0252f8,pious hindus,1
E_NOISE_7203d35a9227b8c7,tunica,1
E_NOISE_7208e40685ed7b6f,"Seven thousand, one hundred and ninety cattle",1
E_NOISE_720bc08a0aa63314,D. D. M. S. Command,1
E_NOISE_71f9e2a5dbd0c59d,peptone - lipoid solution,1
E_NOISE_71d35fc12688fcb1,sculipap,1
E_NOISE_71d3f3fefdfe2ef0,sand bath,1
E_NOISE_71d4e8695f6604c2,negative progeny,1
E_NOISE_71d801eadea864da,skewness,1
E_NOISE_71d9851a79620065,glycerine extract,1
E_NOISE_71dbcb26dbb05712,diluting fluid,1
E_NOISE_71dbef903d62ba9b,chronic changes,1
E_NOISE_71dce46793b7b49a,19th and 20th april,1
E_NOISE_71ec26bb1d75ce59,Baroda Circle,1
E_NOISE_71e29a2c76502487,second generation trophozoites,1
E_NOISE_71e39e0cd651ea46,Chart A,1
E_NOISE_71e7dbca882eff81,castration of inferior male stock is being pushed with vigour,1
E_NOISE_71e86102cf55b931,Johne s disease officer,1
E_NOISE_71e8b5e3a78403fa,various parts of the Presidency,1
E_NOISE_71ea58aa789b63d3,perfume,1
E_NOISE_71eb18f8ea45a861,Horse No. XXIII,1
E_NOISE_71ec01482d88b923,Mr. Finucane,1
E_NOISE_71df5843d1355b34,all temperatures tried,1
E_NOISE_712ab23d3436e055,method of Celli,1
E_NOISE_712ab2460df665bc,medical examination of the soldiers,1
E_NOISE_712abcb674f4d98d,variation in number of the population,1
E_NOISE_713063bf903bfc6c,"Miss J. Marsh, M. D",1
E_NOISE_7134b702b5ecfd07,Captain Subrahmanyam,1
E_NOISE_71358a014766ae2a,high-caste Hindu and Muhammadan women,1
E_NOISE_7136b234f0919d6c,amount of oxygen,1
E_NOISE_717a708004007e59,orchitis and epididymitis,1
E_NOISE_713ae813897588c5,digestibilities,1
E_NOISE_713b57d3960ac47d,"Worli, Reay Road, Jamsetji Bunder, and Modi Khana Hospitals",1
E_NOISE_713bd550fac8a987,cases of foot-and-mouth disease,1
E_NOISE_713cc7316e2988eb,married women,1
E_NOISE_713e9ed3b148f9cb,middle coxa,1
E_NOISE_71436b5bea7b3530,men who went on field service with the Malta expedition,1
E_NOISE_71439cd491916d41,town of Nowgong,1
E_NOISE_714756dff652a6dd,pyrethrum spray solution,1
E_NOISE_7138a9947a2b9562,McCALLUM,1
E_NOISE_70ff6b5ca41c69a3,constant medical treatment for two months,1
E_NOISE_7100a7d3d8f1babc,barpeta subdivision,1
E_NOISE_7107003f978557f4,Anjuman-i-Islam,1
E_NOISE_710804f90afa4c55,Burma Government stipend,1
E_NOISE_7109247854efa6cf,moderate quantities,1
E_NOISE_7109cfa5bc462f31,trembling of hand,1
E_NOISE_7114d5d671ca8dd2,quick fall,1
E_NOISE_7116c42ec555bc24,Cola ba asylum,1
E_NOISE_712967d551d867e4,due to a larger number of patients having been treated in,1
E_NOISE_711817bec723df45,inn,1
E_NOISE_711ce51e6b53db03,loose motions,1
E_NOISE_711d8c21593d8f95,causes enumerated by the Deputy Sanitary Commissioner,1
E_NOISE_71214a32786cf695,glass end removed,1
E_NOISE_7122f35d8be745d0,upper portion of the course of the needle-track,1
E_NOISE_712365220e6d7bb7,acute melancholia and mild stupor cases,1
E_NOISE_712671e1ab9b9839,talkativeness,1
E_NOISE_7128ed8853a74d54,value of manufactured goods in store on 1st January,1
E_NOISE_711784cbadb55db3,Dr. A. M. Sen,1
E_NOISE_715e409c0e89f201,anterior part of,1
E_NOISE_716075b4b09921f3,creeping animals like starfishes,1
E_NOISE_7162270f9cbdbf2f,sections cut from this,1
E_NOISE_7166fde35090c0ee,three or four long filaments microgametes,1
E_NOISE_7169d25895b44579,17th June,1
E_NOISE_716b3a1823a16692,moral lives,1
E_NOISE_716d6c305d5d8477,sample from the Cantonment Railway Station Compound,1
E_NOISE_7171920c6524b82e,wild fire,1
E_NOISE_71481fe133797991,male hemp plants,1
E_NOISE_71742e73295805a8,moist and in a favourable medium,1
E_NOISE_71749ff1e5485a73,cash accounts,1
E_NOISE_717594b40f746ad4,Equifex machine,1
E_NOISE_71761a11d9b48a24,stridulating apparatus,1
E_NOISE_717792220f3be10b,fourth-stage larva had migrated into the intestinal lumen from the nodules,1
E_NOISE_7177b0b0b678b421,"Assistant Director of Public Health, Ambala Circle",1
E_NOISE_7178408811779f85,pars intermedia,1
E_NOISE_7178c3ef503caad3,owl - pox,1
E_NOISE_71740573b75158c9,1st Class Hospital Assistant Shaik Luteef,1
E_NOISE_714841cddc47c2cd,carbohydrate and fat of the diet,1
E_NOISE_714a205a82322700,cultures we obtained from leprous tissues and fluids,1
E_NOISE_714a5002936717f9,ventral aspect,1
E_NOISE_714b84e2ad50d5c9,first units of insulin,1
E_NOISE_714cd09f9e2c210b,longitudinal opening,1
E_NOISE_714d913bba16d000,Garden,1
E_NOISE_714de1f5caea18c2,variant of S. lactis,1
E_NOISE_715021f9795c11da,last night,1
E_NOISE_715c40aa5928cf6d,Ahmedabad districts,1
E_NOISE_715423a58847ea24,Nitrates (as N2.O5,1
E_NOISE_7154778cb3d0ffca,scientific incubators,1
E_NOISE_71554544fe2f84a1,direct contagia,1
E_NOISE_715798d9ec36a2c2,other patients,1
E_NOISE_7157ab0d9239c768,aspect of the head,1
E_NOISE_7157cc00eb04d413,puerperal or sexual disease,1
E_NOISE_715972b6f06ec924,"upper, convex surface of the head",1
E_NOISE_715a5fe0210a7859,habitual smoking of hemp preparations,1
E_NOISE_715175418495283d,Welfare centres,1
E_NOISE_7790daa65f76526e,minimum intake,1
E_NOISE_779455ee3bde8494,barrier,1
E_NOISE_779498480b2b142f,endodermis,1
E_NOISE_7797010d3f34bf7d,layer of carbonate of iron,1
E_NOISE_779781efc92d6e21,Cans,1
E_NOISE_7798587151b7ae58,Taliaferro and Hoffman in,1
E_NOISE_779aa8834b16892e,among the habitual consumers,1
E_NOISE_747193f848fe21b8,Sister-in-law do. do,1
E_NOISE_779b0dba09f5cec4,former place,1
E_NOISE_779ef73283d13447,position of the lines facing away from the prevailing breeze,1
E_NOISE_779f7855c36b87df,higher and middle class Bengalis,1
E_NOISE_77a3d5a2586c60f6,digging,1
E_NOISE_77a58fa200d4e3ec,ordinary or low temperatures,1
E_NOISE_77a7c276aa7c98bd,contagious equine diseases,1
E_NOISE_77a87e8db40f803e,sweat pores,1
E_NOISE_77a9226bc93e43ea,Hoozoor Tehsoelee,1
E_NOISE_779aa885ca465ed6,high cost of working the section,1
E_NOISE_7750a3855d767044,many poor owners,1
E_NOISE_7754cd1b3d2b214e,"Maratha Hospital, Byculla",1
E_NOISE_7758deaf39e07ea8,pectoral,1
E_NOISE_775b1c2804bc5e02,dry-earth sheds that were attached to two of these latrines,1
E_NOISE_776acc8377708002,and under square inches,1
E_NOISE_776d17f50a354916,Governing Body of the Countess of Dufferin s Fund,1
E_NOISE_776d26a42e308e5b,excessive consumption of Indian hemp,1
E_NOISE_776d6aa91665c238,Prize money provided From Imperial Funds,1
E_NOISE_778f9dc27430194a,absence of bacilli from the spleen and liver,1
E_NOISE_7774176498023c75,large enough dose,1
E_NOISE_7776eaeb687dc812,stroking,1
E_NOISE_777b5dc27226fca4,medullation figures,1
E_NOISE_7781fdf91a4e1eef,non-cohabiting zebu,1
E_NOISE_778295411aa5dd26,crescentic patches,1
E_NOISE_7789e489733cafe5,stupefy,1
E_NOISE_7789e8b1ee6c6116,live virus type O,1
E_NOISE_778c7a535f5dd653,physical constitution,1
E_NOISE_7773a9988aca1213,st. thomas mount,1
E_NOISE_77d4797fedbb70ae,remaining animals in east godavari district,1
E_NOISE_77da5efe0841ea7d,flat or slightly convex side,1
E_NOISE_77db4bc9a58f98e9,"irregular shaped, raised and smooth black eminences",1
E_NOISE_77dcd849e550afec,Switzerland,1
E_NOISE_77dd6c3fdac35f96,horse and one pony stallions,1
E_NOISE_77ddd234021f0005,administration of tetrachlorethylene,1
E_NOISE_77deb6066db7659f,patients in hospital,1
E_NOISE_77b4654ffc3b532a,Sicily,1
E_NOISE_77e36af689a37a02,proteosoma blood,1
E_NOISE_77e81ab6cb77bcff,various sugar,1
E_NOISE_77e840df1dcde430,or more anchylostoma in their intes -tines on arrival at their destinations,1
E_NOISE_77e9929143ae7d78,general sickness,1
E_NOISE_77eb9a01f644e2ec,extra work on the Department,1
E_NOISE_77eba9161a3281e1,left to right,1
E_NOISE_77ec571f4a56af52,arsenic was detected by the Chemical Examiner in three cases,1
E_NOISE_77ecc05ed8d5af1d,ether extractives,1
E_NOISE_77e2c185cdd729ea,ticks (Ixodes,1
E_NOISE_77b5580583cb51c3,Right Wing latrine,1
E_NOISE_77b97ac9809ae65a,oxygen absorption,1
E_NOISE_77bcf191be83f8d4,oval shape,1
E_NOISE_77bf676bae96d184,hereditary and congenital causes,1
E_NOISE_77bfa82754e14e06,lucifuga,1
E_NOISE_77c335f8242dfd1d,annual Christmas treat to the patients,1
E_NOISE_77c37f081f9c4acf,both pairs of hairs,1
E_NOISE_77c48e735b3bbf2c,paddy-grinding,1
E_NOISE_77d3a46717e2d6f3,crime otherwise unpremeditated,1
E_NOISE_77c849c43f4e7aea,Kathewada district,1
E_NOISE_77c86a1871bdc845,inversion of the body,1
E_NOISE_77c87b8effda4ea6,due to its removal to another locality and to changes in the hospital staff,1
E_NOISE_77c8a4012511b385,bulls at stud in the Province,1
E_NOISE_77cac78d02504d7b,autoclaves,1
E_NOISE_77cd76dab3fc480b,as a result of the introduction of a filtered water-supply,1
E_NOISE_77ce436244bdc59c,proof shingle roofs,1
E_NOISE_77d2c493dcc466e0,income-tax,1
E_NOISE_77c5dbba202570e4,times of the night,1
E_NOISE_76e6c924b9670b7f,allergic condition,1
E_NOISE_76ebc676b8d011fb,"Assistant Director of Public Health, Chota Nagpur Circle",1
E_NOISE_76ec9ada03c1a80c,Glass tube,1
E_NOISE_76efd5657fc5f86b,pure animal lymph,1
E_NOISE_76f085f500d9c888,arsenious sulphide,1
E_NOISE_76f60ca630f2a853,five minutes cold water shower bath,1
E_NOISE_76f7786540d4e064,intracarotid injection,1
E_NOISE_774ee45242f33aa3,barque delta,1
E_NOISE_76f94977f1a2ecfd,Coley s fluid,1
E_NOISE_76f9dccdbf248562,Physiological Chemist,1
E_NOISE_76fee1d3bccadf05,eighteen persons,1
E_NOISE_770242a827d1f75a,trotter,1
E_NOISE_770537a62637970c,practising without having themselves registered,1
E_NOISE_7705c639d82b82d2,trephining instruments,1
E_NOISE_770cb2bcea76fa3e,atmos ph,1
E_NOISE_770db9d060057efe,"left side of face, forehead and nose",1
E_NOISE_76f7b0ee78c72127,results of sand filtration,1
E_NOISE_76ad05d9da76ad01,white-softening of the brain,1
E_NOISE_76b2d16f043d32f4,the moria of Khandwa,1
E_NOISE_76b697bb9efecc80,edwards,1
E_NOISE_76b9d7004370dbbd,qualified people,1
E_NOISE_76bf502777f432ef,massaging the udder,1
E_NOISE_76c03fb1114767bc,Jahazgarh cattle fair,1
E_NOISE_76c4b903f59ef551,latrine drain,1
E_NOISE_76c54d1d03abbd55,nightsoi,1
E_NOISE_76e3d0917e511040,barrack buildings,1
E_NOISE_76c6a1b35ab6b750,preparation of medicines,1
E_NOISE_76cefac97ab97130,electric brooders,1
E_NOISE_76d4c2421c61f6d5,surface of the earth,1
E_NOISE_76d7346244313d0f,nitric acid solution,1
E_NOISE_76d7fb09aa378006,Furunclosis,1
E_NOISE_76d8a1ba4cdfab17,spasmodic muscular contractions of extremities,1
E_NOISE_76de1d190d548ca6,sheets,1
E_NOISE_76e0a9793fc954f2,sully herds,1
E_NOISE_76c64e3dd6dfb658,numerous small extravasations upon the surface of the capsule,1
E_NOISE_773b2759a68c75e0,fibro-osteoid tissue,1
E_NOISE_773c09016c410de5,pipe drainage,1
E_NOISE_77401cf6e90b651f,acid hæmatoxylin,1
E_NOISE_7740d902a657ab60,Government officers,1
E_NOISE_77429afcd011452a,board of hazara,1
E_NOISE_7742e8dab8cc46c8,royapuram,1
E_NOISE_774304d2378ba3f3,first case of Plague occurs among men,1
E_NOISE_770fe96181286390,formoltoxoid,1
E_NOISE_774668e87f642d09,Chief Presidency Magistrate s Court at Bankshall Street,1
E_NOISE_7746a6c4cd62d623,double infection,1
E_NOISE_7747ab1efdb2cbdc,doses thereof,1
E_NOISE_7747d38fff1fb246,submaxilla,1
E_NOISE_7747d3ece325c088,expenditure on the de po t,1
E_NOISE_774c3940d8b0cb2f,through keeping in india,1
E_NOISE_774cc5fbc012c13b,fixed metal ventilators,1
E_NOISE_774eab34441e3564,all persons so removed,1
E_NOISE_77440e91e9ec9563,"0.51, and. grm",1
E_NOISE_7710d392dcbe65f5,fresh samples,1
E_NOISE_7711b4b68b613a9d,horn of Ammon,1
E_NOISE_7714d63135a0c059,cubical epithelium,1
E_NOISE_771e25744492cb79,town and neighbourhood,1
E_NOISE_7720f41e2d3af5e5,hilly part of the district,1
E_NOISE_7721c567ba5c153c,ponies nos. and,1
E_NOISE_772331ef9d3533ac,Horse No. LVI,1
E_NOISE_77250667a329c320,extreme tenderness,1
E_NOISE_773af2456d4a0a39,oat,1
E_NOISE_77261113b829d558,capricious,1
E_NOISE_772abb5e85af3443,small hard nodule under the skin,1
E_NOISE_772adbc26f7c28d8,c.c. fresh hide,1
E_NOISE_772fe9e7004939ab,Monkey B,1
E_NOISE_77326689075eaa8e,Ratnagiri District,1
E_NOISE_77326ce32510c8cc,per cent. antiformin in per cent. formaldehyde,1
E_NOISE_7733c55db1338fc1,owner or occupier,1
E_NOISE_773a7f3c0edfe687,stricter supervision,1
E_NOISE_77253fd34667c220,mature larvae,1
E_NOISE_78bb0a20a6d5165c,main stem,1
E_NOISE_78bbb71e27a3c022,Maulavi Dewan Faizuddin Ahmed,1
E_NOISE_78bda75608c5298f,commissioner of police,1
E_NOISE_78c01cddb0c181c8,plates of drawings and paintings in colour and some photographs,1
E_NOISE_78c07b20aafb92b4,aniline dye,1
E_NOISE_78c0f7d9ad539181,test-tube method,1
E_NOISE_78c1a4d844931831,two hours after,1
E_NOISE_77f073316faeebd0,cannabis indica psychosis,1
E_NOISE_78c65ee146a7e0e2,cuticular spines,1
E_NOISE_78c67c126575c20c,garbage,1
E_NOISE_78c6ab8382bae7e6,New buildings,1
E_NOISE_78c72c6a56e3b364,amount of moisture,1
E_NOISE_78c8e87631aaeba8,possesses a rather unpleasant smell,1
E_NOISE_78c9be4c0066f952,stiff and swollen,1
E_NOISE_78ccd02d42af47b5,prostrate and feeble,1
E_NOISE_78cdf0ec34663231,6th May,1
E_NOISE_78c240fe649d0553,sanction was given to a supply being taken,1
E_NOISE_78975e9e2333f16d,ankylostomias,1
E_NOISE_7898291215bcb955,lower classes of prostitutes,1
E_NOISE_78987f0ee7886383,- mm,1
E_NOISE_78988ead51c0697b,Ambulance and ambulance sepoys,1
E_NOISE_7898b7215a7f520b,Fourteen horses,1
E_NOISE_7899484c60fb62b7,its fellow,1
E_NOISE_789f35f7a1e7454c,His Excellency the Governor of Bihar,1
E_NOISE_78a1b23d42e5099e,blood containing a large number of hæmatozoa,1
E_NOISE_78b99ba0aae4e8be,Local Surgeon-General or Inspector-General of Civil Hospitals,1
E_NOISE_78a6eb6b8e0ae482,"e.g., swollen, flabby, relaxed or inflamed",1
E_NOISE_78a871db682239c8,interaction centres x years,1
E_NOISE_78ae2c87c5caf50d,pupil nurses,1
E_NOISE_78b0147cb912a732,"sociological conditions, enterprise, vigour and physical development of a people",1
E_NOISE_78b045df2926e3a8,government orders,1
E_NOISE_78b104610726a036,vaccine depot at Meiktila,1
E_NOISE_78b6f944434eac18,conversation,1
E_NOISE_78b7a6443b10a311,median suture,1
E_NOISE_78a454578d9b0dfc,when oxygen contents and carbon dioxide were determined,1
E_NOISE_78ea30993c4665a9,the right carotid artery,1
E_NOISE_78ecb5913a8c1848,livestock census,1
E_NOISE_78ed1c4ef11b9dfc,many bodies,1
E_NOISE_78ef88e9d83325bd,net profit during the year,1
E_NOISE_78f0bc7097ff2d44,Rest Camp,1
E_NOISE_78f1ef42a93b5600,cc. citrated rabbit blood of a tonicity of per cent. NaCl,1
E_NOISE_78f2789cd763bff6,Thiouracil feeding,1
E_NOISE_78cdf46c5175292f,proprietor,1
E_NOISE_78f5e66c517e0aed,minute flat teeth,1
E_NOISE_78f6b6065610cd95,forty-seven lepers,1
E_NOISE_78f867c5e0b9cb42,whole udder,1
E_NOISE_78fd2f573317f491,neither friends nor relations,1
E_NOISE_78feb18b58295599,air-borne,1
E_NOISE_78ffc99a51a84109,goods and chattels of the contacts,1
E_NOISE_790107190cae61a2,local fund or municipal service,1
E_NOISE_7901a1e7b885de0b,Cannabis Indica or its preparation or derivatives,1
E_NOISE_78f364b59ba6c47e,first week of january,1
E_NOISE_78d0da28a5c5ece3,grains of the alkaloids,1
E_NOISE_78d3c500ec6e1fe9,shilling per lb,1
E_NOISE_78d50eaf82954e36,Two hundred and seventy animals,1
E_NOISE_78d821c6378643c7,10th to 19th August,1
E_NOISE_78d8c35f2c84484c,moist atmosphere,1
E_NOISE_78d938a745c21717,compared with in,1
E_NOISE_78da9fec899d8ae1,Committee of Voluntary Lady Visitors,1
E_NOISE_78dd758e270f2097,reduction of staff,1
E_NOISE_78ea2643593bc4de,t. phlebotomi,1
E_NOISE_78deaf4d8e21a49f,tropical and sub-tropical regions,1
E_NOISE_78e018b7eb5d0c26,heavy chains,1
E_NOISE_78e1790e29a5541b,Rule,1
E_NOISE_78e1a35e7e9a0fd0,Cutch coast,1
E_NOISE_78e23b8666810a24,two thousand nine hundred and thirty-five animals,1
E_NOISE_78e3169568b6d938,voluntary basis,1
E_NOISE_78e94f606d68b107,trial with Sodium Antimony Tartrate M solution and local application of Tartar Emetic (1 and 16) ointment,1
E_NOISE_78e973682e0ebe15,too far off,1
E_NOISE_78de9ec37eeb4bf1,cultivated fodder plants,1
E_NOISE_7818d08776b2be73,seimann tests,1
E_NOISE_781d02cb620f40b0,Friedlander infection,1
E_NOISE_781d58f5714dad44,Fodder in reserve at the close of the year,1
E_NOISE_781f170537d0ada6,Styphlodora persimilis,1
E_NOISE_781f6489012b4f82,young dams,1
E_NOISE_7824b00c9cf26841,hydrolysed area,1
E_NOISE_7827eb035af5a58d,petechial häemorrhages,1
E_NOISE_78951023e791073f,single rooms,1
E_NOISE_7829af5cb7765708,"along with strains obtained from Bangalore and Belgaum, by lymph obtained from a buffalo calf, and by passage through rabbits (14 times",1
E_NOISE_7832540e6042d3af,first case of forcible removal of a patient anywhere,1
E_NOISE_783728c09308f283,pearshaped bodies,1
E_NOISE_7837b0c92c4bffc4,lumps,1
E_NOISE_783bf76e0546ae3b,relieved pain,1
E_NOISE_783fb8c57c92093f,a week before,1
E_NOISE_78449ca298ee2bbb,fasciola infection,1
E_NOISE_7847522734f8a408,Native doctor Prosono Coomar Sen,1
E_NOISE_7829557759bb773b,Chanda District,1
E_NOISE_77f4cadb6434536d,earthen,1
E_NOISE_77f569d0c59beef7,banki,1
E_NOISE_77f596e00fbbbc40,on account of venereal diseases,1
E_NOISE_77f896b44b535be9,Clastic Anatomical Model,1
E_NOISE_77fd8c28fb15b0d1,RS. lb,1
E_NOISE_77ff15b33f2f89d6,ordinary funds,1
E_NOISE_78006a337e3603bd,Stock Inspectors,1
E_NOISE_7800a2d8225cb8ed,effluent from the first upward bed,1
E_NOISE_78166c9f658faa00,fade,1
E_NOISE_78037da64d7e9466,old pattern latrines,1
E_NOISE_7806a641388382cc,middle layers,1
E_NOISE_780943c0cdbc5f91,Samarkand,1
E_NOISE_780d4d9c117d2bf1,rettanai,1
E_NOISE_780e66274dc3f955,"Mr. R. C. Woodford, Live Stock and Dairy Expert, Assam, and his staff at the farms",1
E_NOISE_78131ce2e6fa8d94,in a per cent solution,1
E_NOISE_781321f097280e10,necessary renewal or repairs,1
E_NOISE_7814b1963f761dc0,border B,1
E_NOISE_78013237ee7c7fbd,colloid-like matter,1
E_NOISE_786d02bf1e213e22,Parts per t o. do,1
E_NOISE_786d1399ebdd9aa6,heavy pull,1
E_NOISE_786df0e13e945756,sensory-motor disturbance,1
E_NOISE_786efcb7985870fc,bazaars and barracks,1
E_NOISE_7872c1f124bd82f0,animal in a state of semi-coma,1
E_NOISE_7873d67ce48b930c,F. R. H. Lambart,1
E_NOISE_7875134a5b0a40f9,itinerant establishment,1
E_NOISE_78781494dc25e239,surfaces petechiated,1
E_NOISE_7847810121fdef3f,Right lung,1
E_NOISE_787a4ea79e55dd3f,game master,1
E_NOISE_787b41866f73456f,fortnight after,1
E_NOISE_787c21a03c5078ec,peritonial cavity,1
E_NOISE_788014d2a6c71738,protected by a passport,1
E_NOISE_7884eebc03975b20,B. J. Medical School,1
E_NOISE_788991b87d86d9ca,medium to long chains,1
E_NOISE_789066e6c6130391,original ones,1
E_NOISE_7891c254b0a0b750,Maxilla,1
E_NOISE_78796c5a1c667875,babesia bigemina,1
E_NOISE_78487ce5b30c2d31,Remaining in hospital from the previous year,1
E_NOISE_78493f2df2e50d20,lactation is prolonged,1
E_NOISE_7852d057c0375e32,Raikot,1
E_NOISE_785701d81d78bff7,cage pattern iron night-latrines,1
E_NOISE_7858822870b78143,pillar fountain near port railway station,1
E_NOISE_7859501b9d7b67d8,public latrine,1
E_NOISE_785cd6f9f16fa083,not contaminated with piroplasms,1
E_NOISE_785d3e3cf8c3566b,diluted,1
E_NOISE_786c28b53d504a42,hot bath,1
E_NOISE_786103b753557794,"pulse from soft and compressible to full, bounding, and running",1
E_NOISE_78616d2505edb4b0,high caste hind u s,1
E_NOISE_7863ca14f4f5477b,European adult average of oz,1
E_NOISE_7866fb9b10c64bbd,of the population as protected,1
